"2017-02-24 03:28:37.384227"
"10";"9541";"SALES";"ÄYRITIE 16";" ";"VANTAA";"FI";"01510";20;750200;" ";" ";" ";"P.O.BOX 116";" ";"VANTAA";"FI";"01511";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";0;"N";"N";0;"N";"N";1;7;28;8;40;172;15;"Y";0;0;0;"N";.00;.0;.00;.0;.00;"PLC SALES";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9541;"PLC SALES";" ";" ";0;0;"Y";3;100;.0000;"SALES";"Y";"N";"RAMIRENT PLC";" ";"1005";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"D";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160808;124212;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"FI01";"DMY";"ENU";"EUR";"FI";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9541";"Y";0;" ";"FI2915963000059990";"NDEAFIHH";"N";"N";"N";" ";" ";" ";"FI09771354";" ";"N";559;.000;" ";" ";"2012-12-28-21.46.23.581846";" ";"2016-08-08-12.49.42.878744";0
"10";"9550";"GROUP IT";"ÄYRITIE 16";" ";"VANTAA";"FI";"01510";20;750200;" ";" ";" ";"P.O.BOX 116";" ";"VANTAA";"FI";"01511";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";0;"N";"N";0;"N";"N";1;7;28;8;40;160;15;"Y";0;0;0;"N";.00;.0;.00;.0;.00;"PLC GROUP IT";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9550;"PLC GROUP IT";" ";" ";0;0;"Y";3;100;.0000;"GROUP IT";"Y";"N";"RAMIRENT PLC";" ";"1007";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"D";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160808;124212;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"FI01";"DMY";"ENU";"EUR";"FI";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9550";"Y";0;" ";"FI2915963000059990";"NDEAFIHH";"N";"N";"N";" ";" ";" ";"FI09771354";" ";"N";244;.000;" ";" ";"2012-12-28-21.46.23.770596";" ";"2016-08-08-12.49.58.318202";0
"10";"9551";"PMO";"ÄYRITIE 16";" ";"VANTAA";"FI";"01510";20;750200;" ";" ";" ";"P.O.BOX 116";" ";"VANTAA";"FI";"01511";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";0;"N";"N";0;"N";"N";1;7;28;8;40;172;15;"Y";0;0;0;"N";.00;.0;.00;.0;.00;"PMO";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9551;"PLC GROUP IT";" ";" ";0;0;"Y";3;100;.0000;"PMO";"Y";"N";"RAMIRENT PLC";" ";"1008";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"D";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160906;105550;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"FI01";"DMY";"ENU";"EUR";"FI";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9551";"Y";0;" ";"FI2915963000059990";"NDEAFIHH";"N";"Y";"Y";" ";" ";" ";"FI09771354";" ";"N";749;.000;" ";" ";"2012-12-28-21.46.23.770596";" ";"2016-09-06-10.56.09.173205";0
"10";"9560";"BOARD";"ÄYRITIE 16";" ";"VANTAA";"FI";"01510";20;750200;" ";" ";" ";"P.O.BOX 116";" ";"VANTAA";"FI";"01511";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";0;"N";"N";0;"N";"N";1;7;28;8;40;160;15;"Y";0;0;0;"N";.00;.0;.00;.0;.00;"PLC BOARD";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9560;"PLC BOARD";" ";" ";0;0;"Y";3;100;.0000;"BOARD";"Y";"N";"RAMIRENT PLC";" ";"1000";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"D";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160808;124212;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"FI01";"DMY";"ENU";"EUR";"FI";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9560";"Y";0;" ";"FI2915963000059990";"NDEAFIHH";"N";"N";"N";" ";" ";" ";"FI09771354";" ";"N";245;.000;" ";" ";"2012-12-28-21.46.23.959225";" ";"2016-08-08-12.51.21.303054";0
"10";"9570";"SOURCING";"ÄYRITIE 16";" ";"VANTAA";"FI";"01510";20;750200;" ";" ";" ";"P.O.BOX 116";" ";"VANTAA";"FI";"01511";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";0;"N";"N";0;"N";"N";1;7;28;8;40;160;15;"Y";0;0;0;"N";.00;.0;.00;.0;.00;"PLC SOURCING";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9570;"PLC SOURCING";" ";" ";0;0;"Y";3;100;.0000;"SOURCING";"Y";"N";"RAMIRENT PLC";" ";"1004";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"D";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160808;124212;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"FI01";"DMY";"ENU";"EUR";"FI";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9570";"Y";0;" ";"FI2915963000059990";"NDEAFIHH";"N";"N";"N";" ";" ";" ";"FI09771354";" ";"N";246;.000;" ";" ";"2012-12-28-21.46.24.147465";" ";"2016-08-08-12.51.44.359627";0
"10";"9580";"FLEET MANAGEMENT";"ÄYRITIE 16";" ";"VANTAA";"FI";"01510";20;750200;" ";" ";" ";"P.O.BOX 116";" ";"VANTAA";"FI";"01511";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";0;"N";"N";0;"N";"N";1;7;28;8;40;160;15;"Y";0;0;0;"N";.00;.0;.00;.0;.00;"PLC FLEET MANAGEMENT";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9580;"PLC FLEET MANAGEMENT";" ";" ";0;0;"Y";3;100;.0000;"FLEET MAN";"Y";"N";"RAMIRENT PLC";" ";"1003";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"D";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160808;124212;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"FI01";"DMY";"ENU";"EUR";"FI";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9580";"Y";0;" ";"FI2915963000059990";"NDEAFIHH";"N";"N";"N";" ";" ";" ";"FI09771354";" ";"N";247;.000;" ";" ";"2012-12-28-21.46.24.336964";" ";"2016-08-08-12.52.05.360726";0
"10";"9590";"HR";"ÄYRITIE 16";" ";"VANTAA";"FI";"01510";20;750200;" ";" ";" ";"P.O.BOX 116";" ";"VANTAA";"FI";"01511";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";0;"N";"N";0;"N";"N";1;7;28;8;40;172;15;"Y";0;0;0;"N";.00;.0;.00;.0;.00;"PLC HR";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9590;"PLC HR";" ";" ";0;0;"Y";3;100;.0000;"HR";"Y";"N";"RAMIRENT PLC";" ";"1002";"A";"N";"B";0;0;0;" ";"N";"Y";" ";" ";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160808;124212;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"FI01";"DMY";"ENU";"EUR";"FI";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9590";"Y";0;" ";"FI2915963000059990";"NDEAFIHH";"N";"N";"N";" ";" ";" ";"FI09771354";" ";"N";248;.000;" ";" ";"2012-12-28-21.46.24.526400";" ";"2016-08-08-12.52.36.776262";0
"10";"9600";"EUROPE CENTRAL";"ÄYRITIE 16";" ";"VANTAA";"FI";"01510";20;750200;" ";" ";" ";"P.O.BOX 116";" ";"VANTAA";"FI";"01511";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";0;"N";"N";0;"N";"N";1;7;28;8;40;160;15;"Y";0;0;0;"N";.00;.0;.00;.0;.00;"PLC EUROPE CENTRAL";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9600;"PLC EUROPE CENTRAL";" ";" ";0;0;"Y";3;100;.0000;"CENTRAL";"Y";"N";"RAMIRENT PLC";" ";"1000";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"D";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160808;124212;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"FI01";"DMY";"ENU";"EUR";"FI";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9600";"Y";0;" ";"FI2915963000059990";"NDEAFIHH";"N";"N";"N";" ";" ";" ";"FI09771354";" ";"N";249;.000;" ";" ";"2012-12-28-21.46.24.716447";" ";"2016-08-08-12.53.02.192082";0
"10";"9610";"QUALITY & ENVIRONMENT";"ÄYRITIE 16";" ";"VANTAA";"FI";"01510";20;750200;" ";" ";" ";"P.O.BOX 116";" ";"VANTAA";"FI";"01511";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";0;"N";"N";0;"N";"N";1;7;28;8;40;172;15;"Y";0;0;0;"N";.00;.0;.00;.0;.00;"QUALITY & ENVIRONMENT";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9610;"PLC QUALITY & ENVIRONMENT";" ";" ";0;0;"Y";3;100;.0000;"Q & E";"Y";"N";"RAMIRENT PLC";" ";"1000";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"H";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160808;124212;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"FI01";"DMY";"ENU";"EUR";"FI";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9610";"Y";0;" ";"FI2915963000059990";"NDEAFIHH";"N";"N";"N";" ";" ";" ";"FI09771354";" ";"N";753;.000;" ";" ";"2012-12-28-21.46.24.716447";" ";"2016-08-08-12.53.19.055842";0
"11";"9700";"ADMINISTRATION";"GUSTAV III:S BULEVARD 42";" ";"SOLNA";"SE";"16973";8;6249500;" ";" ";" ";"BOX 3137";" ";"SOLNA";"SE";"16903";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";120;"N";"N";60;"N";"N";1;7;28;8;40;160;15;"Y";0;30;0;"N";.00;.0;.00;.0;.00;"RIS ADMINISTRATION";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9700;"RIS ADMINISTRATION";" ";" ";0;0;"Y";3;100;.0000;"ADMIN";"Y";"N";"RAMIRENT INTERNAL SERVICE AB";" ";"1000";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"B";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160908;133146;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"SE01";"DMY";"ENU";"SEK";"SE";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;" ";" ";0;" ";"SE2612000000013860178369";"DABASESX";"N";" ";" ";" ";" ";" ";"SE556789072701";" ";"N";250;.000;" ";" ";"2012-12-28-21.46.24.904975";" ";"2016-09-08-13.32.18.665042";0
"11";"9710";"FINANCE";"GUSTAV III:S BULEVARD 42";" ";"SOLNA";"SE";"16973";8;6249500;" ";" ";" ";"BOX 3137";" ";"SOLNA";"SE";"16903";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";120;"N";"N";60;"N";"N";1;7;28;8;40;160;15;"Y";0;30;0;"N";.00;.0;.00;.0;.00;"RIS FINANCE";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9710;"RIS FINANCE";" ";" ";0;0;"Y";3;100;.0000;"FINANCE";"Y";"N";"RAMIRENT INTERNAL SERVICE AB";" ";"1001";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"B";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20160908;133146;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"SE01";"DMY";"ENU";"SEK";"SE";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;" ";" ";0;" ";"SE2612000000013860178369";"DABASESX";"N";" ";" ";" ";" ";" ";"SE556789072701";" ";"N";251;.000;" ";" ";"2012-12-28-21.25.41.604783";" ";"2016-09-08-13.32.42.711290";0
"11";"9711";"BUSINESS CONTROL";"GUSTAV III:S BULEVARD 42";" ";"SOLNA";"SE";"16973";8;6249500;" ";" ";" ";"BOX 3137";" ";"SOLNA";"SE";"16903";0;0;2;"N";" ";" ";7;28;" ";"N";0;0;"N";"N";120;"N";"N";60;"N";"N";1;7;28;8;40;160;15;"Y";0;30;0;"N";.00;.0;.00;.0;.00;"RIS BUSINESS CONTROL";"N";"A";"Y";"Y";30;"N";"N";"N";"Y";"Y";"Y";"N";"LABOR";"SOLAR";"PICKUP";"DEL";" ";" ";"N";0;0;" ";9711;"RIS BC";" ";" ";0;0;"Y";3;100;.0000;"BUSINESS";"Y";"N";"RAMIRENT INTERNAL SERVICE AB";" ";"1001";"A";"N";"B";0;0;0;" ";"N";"Y";" ";"H";"Y";"N";" ";" ";" ";" ";" ";0;0;0;0;20150902;131408;"RGRGMARNIV";" ";"WWW.RAMIRENT.COM";"SE01";"YMD";"ENU";"SEK";"SE";" ";"N";"Y";" ";" ";" ";" ";" ";" ";" ";" ";1.00000;"9711";"Y";0;" ";"SE2612000000013860178369";"DABASESX";"N";"N";"Y";" ";" ";" ";"SE556789072701";" ";"N";751;.000;" ";" ";"2012-12-28-21.25.41.604783";" ";"2016-02-17-09.45.02.721807";0
